% Model:              JH_2804_pulse_hyperelastic_NeoHook.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 28 2026, 16:18
% Dimension:          0
% Nodes:              84096
% Expressions:        7
% Description:        Point Probe 1, Positive current, Point Probe 3, Displacement, Open-circuit cell voltage, Battery cell state of charge, 
% u_par                   C_par                    t                        E_cell (V)               -I_1C * A_cell (A)       Rx_cell (N)              u_par*u_pre (m)          E_ocv_cell (V)           soc_cell (1)             -I_1C * A_cell * wv1(t)
28.9                      0.89                     2239                     3.6732632730291055       4.43061179696187         1.4873491042578724E8     -4.153869362363919E-5    3.722138911976662        0.4464694444444443       4.43061179696187
28.9                      0.89                     2240                     3.6731255577291217       4.43061179696187         1.4873933954327214E8     -4.153869362363919E-5    3.722000183049461        0.446222222222222        4.43061179696187
28.9                      0.89                     2241                     3.672987820589156        4.43061179696187         1.487437687710141E8      -4.153869362363919E-5    3.72186145412226         0.44597500000000007      4.43061179696187
28.9                      0.89                     2242                     3.6728500616092106       4.43061179696187         1.487481981090272E8      -4.153869362363919E-5    3.721722725195059        0.4457277777777775       4.43061179696187
28.9                      0.89                     2243                     3.6727122807892836       4.43061179696187         1.4875262755732122E8     -4.153869362363919E-5    3.7215839962678583       0.44548055555555555      4.43061179696187
28.9                      0.89                     2244                     3.6725744781293757       4.43061179696187         1.4875705711591524E8     -4.153869362363919E-5    3.7214452673406573       0.44523333333333315      4.43061179696187
28.9                      0.89                     2245                     3.6724366536294863       4.43061179696187         1.4876148678481752E8     -4.153869362363919E-5    3.7213065384134563       0.4449861111111111       4.43061179696187
28.9                      0.89                     2246                     3.6722988072896157       4.43061179696187         1.4876591656404305E8     -4.153869362363919E-5    3.7211678094862557       0.4447388888888888       4.43061179696187
28.9                      0.89                     2247                     3.6721609391097645       4.43061179696187         1.487703464536056E8      -4.153869362363919E-5    3.721029080559055        0.4444916666666667       4.43061179696187
28.9                      0.89                     2248                     3.6720230490899324       4.43061179696187         1.4877477645351633E8     -4.153869362363919E-5    3.7208903516318546       0.4442444444444445       4.43061179696187
28.9                      0.89                     2249                     3.671885137230119        4.43061179696187         1.4877920656379166E8     -4.153869362363919E-5    3.7207516227046535       0.4439972222222221       4.43061179696187
28.9                      0.89                     2250                     3.671747203530324        4.43061179696187         1.4878363678443918E8     -4.153869362363919E-5    3.7206128937774525       0.44375                  4.43061179696187
28.9                      0.89                     2251                     3.6716092479905487       4.43061179696187         1.487880671154845E8      -4.153869362363919E-5    3.7204741648502515       0.44350277777777763      4.43061179696187
28.9                      0.89                     2252                     3.671471270610792        4.43061179696187         1.487924975569277E8      -4.153869362363919E-5    3.7203354359230505       0.4432555555555555       4.43061179696187
28.9                      0.89                     2253                     3.6713332713910543       4.43061179696187         1.4879692810878813E8     -4.153869362363919E-5    3.7201967069958495       0.44300833333333334      4.43061179696187
28.9                      0.89                     2254                     3.671195250331335        4.43061179696187         1.4880135877107903E8     -4.153869362363919E-5    3.720057978068649        0.44276111111111105      4.43061179696187
28.9                      0.89                     2255                     3.6710572074316357       4.43061179696187         1.4880578954381257E8     -4.153869362363919E-5    3.719919249141448        0.4425138888888888       4.43061179696187
28.9                      0.89                     2256                     3.6709191426919547       4.43061179696187         1.4881022042699912E8     -4.153869362363919E-5    3.7197805202142473       0.4422666666666664       4.43061179696187
28.9                      0.89                     2257                     3.670781056112293        4.43061179696187         1.4881465142065915E8     -4.153869362363919E-5    3.7196417912870468       0.44201944444444424      4.43061179696187
28.9                      0.89                     2258                     3.6706429476926496       4.43061179696187         1.4881908252480087E8     -4.153869362363919E-5    3.7195030623598453       0.441772222222222        4.43061179696187
28.9                      0.89                     2259                     3.6705048174330255       4.43061179696187         1.4882351373943686E8     -4.153869362363919E-5    3.7193643334326447       0.44152499999999995      4.43061179696187
28.9                      0.89                     2260                     3.6703666653334204       4.43061179696187         1.4882794506458452E8     -4.153869362363919E-5    3.7192256045054437       0.4412777777777779       4.43061179696187
28.9                      0.89                     2261                     3.670228491393834        4.43061179696187         1.488323765002542E8      -4.153869362363919E-5    3.719086875578243        0.4410305555555555       4.43061179696187
28.9                      0.89                     2262                     3.670090295614267        4.43061179696187         1.488368080464596E8      -4.153869362363919E-5    3.718948146651042        0.44078333333333314      4.43061179696187
28.9                      0.89                     2263                     3.669952077994718        4.43061179696187         1.4884123970321912E8     -4.153869362363919E-5    3.718809417723841        0.44053611111111096      4.43061179696187
28.9                      0.89                     2264                     3.669813838535189        4.43061179696187         1.4884567147053403E8     -4.153869362363919E-5    3.7186706887966405       0.4402888888888888       4.43061179696187
28.9                      0.89                     2265                     3.669675577235678        4.43061179696187         1.4885010334842828E8     -4.153869362363919E-5    3.7185319598694395       0.44004166666666666      4.43061179696187
28.9                      0.89                     2266                     3.669537294096187        4.43061179696187         1.4885453533691412E8     -4.153869362363919E-5    3.7183932309422385       0.4397944444444444       4.43061179696187
28.9                      0.89                     2267                     3.669398989116714        4.43061179696187         1.4885896743599838E8     -4.153869362363919E-5    3.718254502015038        0.4395472222222221       4.43061179696187
28.9                      0.89                     2268                     3.66926066229726         4.43061179696187         1.48863399645698E8       -4.153869362363919E-5    3.7181157839157697       0.4393                   4.43061179696187
28.9                      0.89                     2269                     3.6691223136378253       4.43061179696187         1.4886783196602827E8     -4.153869362363919E-5    3.7179781716707914       0.4390527777777778       4.43061179696187
28.9                      0.89                     2270                     3.6689839431384095       4.43061179696187         1.4887226439700496E8     -4.153869362363919E-5    3.7178405594258126       0.43880555555555534      4.43061179696187
28.9                      0.89                     2271                     3.6688455507990128       4.43061179696187         1.4887669693863392E8     -4.153869362363919E-5    3.7177029471808343       0.43855833333333294      4.43061179696187
28.9                      0.89                     2272                     3.6687071366196347       4.43061179696187         1.4888112959093308E8     -4.153869362363919E-5    3.7175653349358555       0.43831111111111076      4.43061179696187
28.9                      0.89                     2273                     3.6685687006002756       4.43061179696187         1.4888556235391453E8     -4.153869362363919E-5    3.7174277226908763       0.4380638888888888       4.43061179696187
28.9                      0.89                     2274                     3.6684302427409357       4.43061179696187         1.488899952275887E8      -4.153869362363919E-5    3.717290110445898        0.43781666666666663      4.43061179696187
28.9                      0.89                     2275                     3.6682917630416143       4.43061179696187         1.488944282119771E8      -4.153869362363919E-5    3.717152498200919        0.4375694444444443       4.43061179696187
28.9                      0.89                     2276                     3.6681532615023116       4.43061179696187         1.4889886130708525E8     -4.153869362363919E-5    3.7170148859559404       0.4373222222222223       4.43061179696187
28.9                      0.89                     2277                     3.6680147381230284       4.43061179696187         1.489032945129285E8      -4.153869362363919E-5    3.716877273710961        0.4370749999999997       4.43061179696187
28.9                      0.89                     2278                     3.667876192903764        4.43061179696187         1.4890772782952395E8     -4.153869362363919E-5    3.716739661465983        0.43682777777777776      4.43061179696187
28.9                      0.89                     2279                     3.6677376258445187       4.43061179696187         1.489121612568812E8      -4.153869362363919E-5    3.716602049221004        0.4365805555555553       4.43061179696187
28.9                      0.89                     2280                     3.667599036945292        4.43061179696187         1.4891659479501078E8     -4.153869362363919E-5    3.7164644369760254       0.43633333333333313      4.43061179696187
28.9                      0.89                     2281                     3.6674604262060844       4.43061179696187         1.4892102844393265E8     -4.153869362363919E-5    3.716326824731047        0.4360861111111112       4.43061179696187
28.9                      0.89                     2282                     3.6673217936268956       4.43061179696187         1.4892546220365623E8     -4.153869362363919E-5    3.7161892124860683       0.4358388888888887       4.43061179696187
28.9                      0.89                     2283                     3.6671831392077263       4.43061179696187         1.4892989607419705E8     -4.153869362363919E-5    3.7160516002410895       0.4355916666666666       4.43061179696187
28.9                      0.89                     2284                     3.6670444629485752       4.43061179696187         1.489343300555588E8      -4.153869362363919E-5    3.7159139879961103       0.43534444444444464      4.43061179696187
28.9                      0.89                     2285                     3.666905764849443        4.43061179696187         1.489387641477711E8      -4.153869362363919E-5    3.715776375751132        0.435097222222222        4.43061179696187
28.9                      0.89                     2286                     3.6667670449103302       4.43061179696187         1.4894319835083506E8     -4.153869362363919E-5    3.715638763506153        0.43484999999999985      4.43061179696187
28.9                      0.89                     2287                     3.6666283031312363       4.43061179696187         1.489476326647725E8      -4.153869362363919E-5    3.7155011512611744       0.4346027777777777       4.43061179696187
28.9                      0.89                     2288                     3.6664890575810523       4.43061179696187         1.4895206707251817E8     -4.153869362363919E-5    3.7153635390161956       0.4343555555555554       4.43061179696187
28.9                      0.89                     2289                     3.6663497574043933       4.43061179696187         1.4895650158991265E8     -4.153869362363919E-5    3.7152259267712164       0.4341083333333333       4.43061179696187
28.9                      0.89                     2290                     3.6662104187457776       4.43061179696187         1.4896093621752924E8     -4.153869362363919E-5    3.7150883145262377       0.43386111111111103      4.43061179696187
28.9                      0.89                     2291                     3.666071041605205        4.43061179696187         1.4896537095537397E8     -4.153869362363919E-5    3.7149507022812593       0.4336138888888889       4.43061179696187
28.9                      0.89                     2292                     3.6659316259826764       4.43061179696187         1.4896980580346555E8     -4.153869362363919E-5    3.7148130900362806       0.4333666666666666       4.43061179696187
28.9                      0.89                     2293                     3.6657921718781914       4.43061179696187         1.4897424076180986E8     -4.153869362363919E-5    3.714675477791302        0.4331194444444443       4.43061179696187
28.9                      0.89                     2294                     3.66565267929175         4.43061179696187         1.4897867583040583E8     -4.153869362363919E-5    3.7145378655463235       0.432872222222222        4.43061179696187
28.9                      0.89                     2295                     3.665513148223352        4.43061179696187         1.489831110092722E8      -4.153869362363919E-5    3.7144002533013443       0.43262500000000004      4.43061179696187
28.9                      0.89                     2296                     3.6653735786729977       4.43061179696187         1.489875462984201E8      -4.153869362363919E-5    3.7142626410563655       0.43237777777777747      4.43061179696187
28.9                      0.89                     2297                     3.6652339706406862       4.43061179696187         1.4899198169784704E8     -4.153869362363919E-5    3.714125028811387        0.4321305555555557       4.43061179696187
28.9                      0.89                     2298                     3.665094324126419        4.43061179696187         1.4899641720756555E8     -4.153869362363919E-5    3.7139874165664084       0.43188333333333323      4.43061179696187
28.9                      0.89                     2299                     3.664954639130195        4.43061179696187         1.4900085282759365E8     -4.153869362363919E-5    3.7138498043214296       0.43163611111111083      4.43061179696187
28.9                      0.89                     2300                     3.6648149156520144       4.43061179696187         1.4900528855793327E8     -4.153869362363919E-5    3.713712192076451        0.43138888888888866      4.43061179696187
28.9                      0.89                     2301                     3.6646751536918774       4.43061179696187         1.4900972439858943E8     -4.153869362363919E-5    3.713574579831472        0.4311416666666665       4.43061179696187
28.9                      0.89                     2302                     3.664535353249784        4.43061179696187         1.4901416034957856E8     -4.153869362363919E-5    3.7134369675864933       0.4308944444444442       4.43061179696187
28.9                      0.89                     2303                     3.6643955143257343       4.43061179696187         1.4901859641090086E8     -4.153869362363919E-5    3.713299355341515        0.4306472222222221       4.43061179696187
28.9                      0.89                     2304                     3.6642556369197274       4.43061179696187         1.4902303258257413E8     -4.153869362363919E-5    3.7131617430965362       0.4303999999999997       4.43061179696187
28.9                      0.89                     2305                     3.6641157210317647       4.43061179696187         1.4902746886460465E8     -4.153869362363919E-5    3.7130241308515575       0.43015277777777766      4.43061179696187
28.9                      0.89                     2306                     3.6639757666618453       4.43061179696187         1.4903190525699583E8     -4.153869362363919E-5    3.7128865186065783       0.42990555555555515      4.43061179696187
28.9                      0.89                     2307                     3.6638357738099696       4.43061179696187         1.4903634175976095E8     -4.153869362363919E-5    3.7127489063615995       0.4296583333333329       4.43061179696187
28.9                      0.89                     2308                     3.663695742476137        4.43061179696187         1.490407783729103E8      -4.153869362363919E-5    3.712611294116621        0.4294111111111109       4.43061179696187
28.9                      0.89                     2309                     3.6635556726603484       4.43061179696187         1.4904521509644604E8     -4.153869362363919E-5    3.7124736818716424       0.42916388888888857      4.43061179696187
28.9                      0.89                     2310                     3.663415564362603        4.43061179696187         1.490496519303866E8      -4.153869362363919E-5    3.7123360696266636       0.4289166666666665       4.43061179696187
28.9                      0.89                     2311                     3.663275417582901        4.43061179696187         1.4905408887473524E8     -4.153869362363919E-5    3.7121984573816853       0.42866944444444427      4.43061179696187
28.9                      0.89                     2312                     3.6631352323212427       4.43061179696187         1.4905852592949742E8     -4.153869362363919E-5    3.712060845136706        0.428422222222222        4.43061179696187
28.9                      0.89                     2313                     3.6629950085776284       4.43061179696187         1.4906296309469005E8     -4.153869362363919E-5    3.7119232328917273       0.4281749999999997       4.43061179696187
28.9                      0.89                     2314                     3.662854746352057        4.43061179696187         1.4906740037031835E8     -4.153869362363919E-5    3.711785620646749        0.42792777777777774      4.43061179696187
28.9                      0.89                     2315                     3.6627144456445295       4.43061179696187         1.490718377563879E8      -4.153869362363919E-5    3.7116480084017702       0.42768055555555534      4.43061179696187
28.9                      0.89                     2316                     3.662574106455045        4.43061179696187         1.4907627525290784E8     -4.153869362363919E-5    3.7115109551437153       0.4274333333333333       4.43061179696187
28.9                      0.89                     2317                     3.662433728783604        4.43061179696187         1.4908071285988984E8     -4.153869362363919E-5    3.7113745654639936       0.42718611111111104      4.43061179696187
28.9                      0.89                     2318                     3.662293312630207        4.43061179696187         1.4908515057734925E8     -4.153869362363919E-5    3.711238175784271        0.42693888888888865      4.43061179696187
28.9                      0.89                     2319                     3.6621528579948532       4.43061179696187         1.4908958840528294E8     -4.153869362363919E-5    3.711101786104548        0.4266916666666666       4.43061179696187
28.9                      0.89                     2320                     3.6620123648775436       4.43061179696187         1.4909402634370488E8     -4.153869362363919E-5    3.7109653964248253       0.4264444444444444       4.43061179696187
28.9                      0.89                     2321                     3.6618718332782767       4.43061179696187         1.4909846439262185E8     -4.153869362363919E-5    3.710829006745103        0.42619722222222206      4.43061179696187
28.9                      0.89                     2322                     3.661731263197053        4.43061179696187         1.4910290255204344E8     -4.153869362363919E-5    3.71069261706538         0.42594999999999994      4.43061179696187
28.9                      0.89                     2323                     3.6615906546338737       4.43061179696187         1.491073408219848E8      -4.153869362363919E-5    3.710556227385658        0.4257027777777776       4.43061179696187
28.9                      0.89                     2324                     3.661450007588738        4.43061179696187         1.4911177920244458E8     -4.153869362363919E-5    3.7104198377059348       0.42545555555555536      4.43061179696187
28.9                      0.89                     2325                     3.661309322061645        4.43061179696187         1.4911621769344255E8     -4.153869362363919E-5    3.710283448026212        0.425208333333333        0
28.9                      0.89                     2326                     3.6611685980525963       4.43061179696187         1.4912065629497653E8     -4.153869362363919E-5    3.71014705834649         0.42496111111111107      0
28.9                      0.89                     2327                     3.661027835561591        4.43061179696187         1.4912509500705883E8     -4.153869362363919E-5    3.7100106686667673       0.42471388888888884      0
28.9                      0.89                     2328                     3.660887034588628        4.43061179696187         1.4912953382970262E8     -4.153869362363919E-5    3.7098742789870447       0.4244666666666665       0
28.9                      0.89                     2329                     3.66074619513371         4.43061179696187         1.4913397276291114E8     -4.153869362363919E-5    3.709737889307322        0.4242194444444443       0
28.9                      0.89                     2330                     3.660605317196835        4.43061179696187         1.491384118066989E8      -4.153869362363919E-5    3.7096014996275994       0.42397222222222214      0
28.9                      0.89                     2331                     3.660464400778004        4.43061179696187         1.491428509610689E8      -4.153869362363919E-5    3.709465109947877        0.423725                 0
28.9                      0.89                     2332                     3.6603234458772156       4.43061179696187         1.4914729022603193E8     -4.153869362363919E-5    3.709328720268154        0.4234777777777776       0
28.9                      0.89                     2333                     3.6601824524944715       4.43061179696187         1.4915172960160074E8     -4.153869362363919E-5    3.7091923305884316       0.4232305555555553       0
28.9                      0.89                     2334                     3.6600414206297702       4.43061179696187         1.491561690877785E8      -4.153869362363919E-5    3.709055940908709        0.422983333333333        0
28.9                      0.89                     2335                     3.6599003502831127       4.43061179696187         1.4916060868457854E8     -4.153869362363919E-5    3.7089195512289863       0.42273611111111076      0
28.9                      0.89                     2336                     3.659759241454499        4.43061179696187         1.4916504839200854E8     -4.153869362363919E-5    3.7087831615492637       0.42248888888888875      0
28.9                      0.89                     2337                     3.6596180941439287       4.43061179696187         1.4916948821007285E8     -4.153869362363919E-5    3.708646771869541        0.42224166666666646      0
28.9                      0.89                     2338                     3.659476908351402        4.43061179696187         1.4917392813878465E8     -4.153869362363919E-5    3.7085103821898193       0.4219944444444443       0
28.9                      0.89                     2339                     3.6593356840769187       4.43061179696187         1.491783681781527E8      -4.153869362363919E-5    3.708373992510096        0.42174722222222216      0
28.9                      0.89                     2340                     3.6591944213204783       4.43061179696187         1.4918280832818148E8     -4.153869362363919E-5    3.7082376028303736       0.42149999999999976      0
28.9                      0.89                     2341                     3.659053120082082        4.43061179696187         1.4918724858888918E8     -4.153869362363919E-5    3.708101213150651        0.42125277777777786      0
28.9                      0.89                     2342                     3.6589117803617293       4.43061179696187         1.4919168896027783E8     -4.153869362363919E-5    3.707964823470929        0.4210055555555556       0
28.9                      0.89                     2343                     3.65877040215942         4.43061179696187         1.4919612944235587E8     -4.153869362363919E-5    3.7078284337912057       0.4207583333333331       0
28.9                      0.89                     2344                     3.6586289854751546       4.43061179696187         1.4920057003512704E8     -4.153869362363919E-5    3.707692044111483        0.4205111111111109       0
28.9                      0.89                     2345                     3.6584875303089324       4.43061179696187         1.4920501073861676E8     -4.153869362363919E-5    3.7075556544317605       0.42026388888888877      0
28.9                      0.89                     2346                     3.6583460385582054       4.43061179696187         1.4920945155235443E8     -4.153869362363919E-5    3.707419264752038        0.4200166666666663       0
28.9                      0.89                     2347                     3.658204550912818        4.43061179696187         1.4921389246638742E8     -4.153869362363919E-5    3.7072828750723157       0.4197694444444443       0
28.9                      0.89                     2348                     3.6580630262680414       4.43061179696187         1.492183334907371E8      -4.153869362363919E-5    3.7071464853925926       0.419522222222222        0
28.9                      0.89                     2349                     3.657921464623875        4.43061179696187         1.492227746253963E8      -4.153869362363919E-5    3.7070100957128695       0.41927499999999973      0
28.9                      0.89                     2350                     3.6577798659803182       4.43061179696187         1.492272158703899E8      -4.153869362363919E-5    3.706873706033148        0.4190277777777776       0
28.9                      0.89                     2351                     3.657638230337371        4.43061179696187         1.4923165722571632E8     -4.153869362363919E-5    3.706737316353425        0.4187805555555553       0
28.9                      0.89                     2352                     3.657496557695034        4.43061179696187         1.4923609869137534E8     -4.153869362363919E-5    3.7066009266737026       0.41853333333333315      0
28.9                      0.89                     2353                     3.657354848053307        4.43061179696187         1.4924054026737753E8     -4.153869362363919E-5    3.7064645369939795       0.41828611111111097      0
28.9                      0.89                     2354                     3.6572131014121894       4.43061179696187         1.492449819537288E8      -4.153869362363919E-5    3.706328147314257        0.41803888888888874      0
28.9                      0.89                     2355                     3.6570713177716825       4.43061179696187         1.492494237504394E8      -4.153869362363919E-5    3.7061917576345347       0.41779166666666634      0
28.9                      0.89                     2356                     3.6569294971317854       4.43061179696187         1.4925386565750918E8     -4.153869362363919E-5    3.706055367954812        0.41754444444444416      0
28.9                      0.89                     2357                     3.656787639492498        4.43061179696187         1.4925830767494667E8     -4.153869362363919E-5    3.7059189782750894       0.4172972222222219       0
28.9                      0.89                     2358                     3.6566457448538205       4.43061179696187         1.4926274980275187E8     -4.153869362363919E-5    3.705782588595367        0.41704999999999987      0
28.9                      0.89                     2359                     3.6565038132157532       4.43061179696187         1.4926719204094172E8     -4.153869362363919E-5    3.705646198915644        0.41680277777777747      0
28.9                      0.89                     2360                     3.6563618445782957       4.43061179696187         1.492716343895185E8      -4.153869362363919E-5    3.7055098092359215       0.41655555555555535      0
28.9                      0.89                     2361                     3.6562198389414484       4.43061179696187         1.492760768484817E8      -4.153869362363919E-5    3.705373419556199        0.4163083333333332       0
28.9                      0.89                     2362                     3.6560777963052105       4.43061179696187         1.4928051941783953E8     -4.153869362363919E-5    3.7052370298764763       0.41606111111111105      0
28.9                      0.89                     2363                     3.6559357166695827       4.43061179696187         1.4928496209760815E8     -4.153869362363919E-5    3.7051006401967537       0.4158138888888886       0
28.9                      0.89                     2364                     3.655793600034565        4.43061179696187         1.4928940488778162E8     -4.153869362363919E-5    3.7049655744505614       0.41556666666666653      0
28.9                      0.89                     2365                     3.655651446400157        4.43061179696187         1.4929384778837356E8     -4.153869362363919E-5    3.704830648080678        0.4153194444444441       0
28.9                      0.89                     2366                     3.655509255766359        4.43061179696187         1.492982907993797E8      -4.153869362363919E-5    3.704695721710794        0.4150722222222221       0
28.9                      0.89                     2367                     3.6553670281331714       4.43061179696187         1.4930273392081368E8     -4.153869362363919E-5    3.70456079534091         0.41482499999999983      0
28.9                      0.89                     2368                     3.6552247635005934       4.43061179696187         1.4930717715268105E8     -4.153869362363919E-5    3.704425868971026        0.41457777777777743      0
28.9                      0.89                     2369                     3.6550824618686253       4.43061179696187         1.4931162049499077E8     -4.153869362363919E-5    3.7042909426011423       0.41433055555555537      0
28.9                      0.89                     2370                     3.6549401232372674       4.43061179696187         1.4931606394774434E8     -4.153869362363919E-5    3.7041560162312583       0.41408333333333297      0
28.9                      0.89                     2371                     3.654797747606519        4.43061179696187         1.4932050751094365E8     -4.153869362363919E-5    3.7040210898613743       0.4138361111111109       0
28.9                      0.89                     2372                     3.6546553349763804       4.43061179696187         1.4932495118460456E8     -4.153869362363919E-5    3.7038861634914904       0.4135888888888888       0
28.9                      0.89                     2373                     3.6545128853468523       4.43061179696187         1.493293949687253E8      -4.153869362363919E-5    3.7037512371216064       0.41334166666666655      0
28.9                      0.89                     2374                     3.6543703987179343       4.43061179696187         1.493338388633129E8      -4.153869362363919E-5    3.7036163107517224       0.4130944444444442       0
28.9                      0.89                     2375                     3.6542278750896258       4.43061179696187         1.4933828286837995E8     -4.153869362363919E-5    3.7034813843818384       0.4128472222222219       0
28.9                      0.89                     2376                     3.654085314461927        4.43061179696187         1.4934272698392275E8     -4.153869362363919E-5    3.703346458011955        0.4125999999999998       0
28.9                      0.89                     2377                     3.653942716834839        4.43061179696187         1.493471712099514E8      -4.153869362363919E-5    3.7032115316420704       0.4123527777777775       0
28.9                      0.89                     2378                     3.65380008220836         4.43061179696187         1.4935161554647586E8     -4.153869362363919E-5    3.703076605272187        0.41210555555555534      0
28.9                      0.89                     2379                     3.653657410582492        4.43061179696187         1.493560599934966E8      -4.153869362363919E-5    3.702941678902303        0.4118583333333332       0
28.9                      0.89                     2380                     3.6535147019572327       4.43061179696187         1.4936050455102095E8     -4.153869362363919E-5    3.702806752532419        0.41161111111111076      0
28.9                      0.89                     2381                     3.653371956332584        4.43061179696187         1.4936494921906033E8     -4.153869362363919E-5    3.7026718261625353       0.4113638888888887       0
28.9                      0.89                     2382                     3.6532291737085454       4.43061179696187         1.4936939399760816E8     -4.153869362363919E-5    3.7025368997926518       0.4111166666666664       0
28.9                      0.89                     2383                     3.653086354085116        4.43061179696187         1.4937383888668844E8     -4.153869362363919E-5    3.7024019734227673       0.4108694444444443       0
28.9                      0.89                     2384                     3.652943497462297        4.43061179696187         1.4937828388628802E8     -4.153869362363919E-5    3.702267047052884        0.410622222222222        0
28.9                      0.89                     2385                     3.652800603840088        4.43061179696187         1.493827289964199E8      -4.153869362363919E-5    3.702132120683           0.41037499999999977      0
28.9                      0.89                     2386                     3.6526576732184894       4.43061179696187         1.4938717421709698E8     -4.153869362363919E-5    3.701997194313116        0.4101277777777776       0
28.9                      0.89                     2387                     3.6525147055975          4.43061179696187         1.4939161954832152E8     -4.153869362363919E-5    3.7018622679432323       0.40988055555555525      0
28.9                      0.89                     2388                     3.652371700977121        4.43061179696187         1.4939606499009177E8     -4.153869362363919E-5    3.7017273415733483       0.40963333333333307      0
28.9                      0.89                     2389                     3.652228659357352        4.43061179696187         1.4940051054242814E8     -4.153869362363919E-5    3.701592415203464        0.40938611111111084      0
28.9                      0.89                     2390                     3.6520855807381922       4.43061179696187         1.4940495620531663E8     -4.153869362363919E-5    3.7014574888335803       0.4091388888888887       0
28.9                      0.89                     2391                     3.651942465119643        4.43061179696187         1.4940940197878146E8     -4.153869362363919E-5    3.7013225624636963       0.40889166666666654      0
28.9                      0.89                     2392                     3.6517993125017036       4.43061179696187         1.4941384786282435E8     -4.153869362363919E-5    3.7011876360938123       0.40864444444444414      0
28.9                      0.89                     2393                     3.6516561228843742       4.43061179696187         1.4941829385744822E8     -4.153869362363919E-5    3.7010527097239283       0.4083972222222221       0
28.9                      0.89                     2394                     3.651512896267654        4.43061179696187         1.4942273996265244E8     -4.153869362363919E-5    3.7009177833540443       0.4081499999999998       0
28.9                      0.89                     2395                     3.651369632651545        4.43061179696187         1.4942718617845884E8     -4.153869362363919E-5    3.7007828569841608       0.4079027777777774       0
28.9                      0.89                     2396                     3.651226332036045        4.43061179696187         1.4943163250486273E8     -4.153869362363919E-5    3.700647930614277        0.4076555555555554       0
28.9                      0.89                     2397                     3.651082994421156        4.43061179696187         1.494360789418712E8      -4.153869362363919E-5    3.700513004244393        0.4074083333333332       0
28.9                      0.89                     2398                     3.6509396198068753       4.43061179696187         1.4944052548949298E8     -4.153869362363919E-5    3.7003780778745092       0.40716111111111086      0
28.9                      0.89                     2399                     3.650796208193206        4.43061179696187         1.4944497214772585E8     -4.153869362363919E-5    3.7002431515046252       0.4069138888888888       0
28.9                      0.89                     2400                     3.650652759580146        4.43061179696187         1.494494189165884E8      -4.153869362363919E-5    3.7001082251347412       0.4066666666666665       0
28.9                      0.89                     2401                     3.6505092739676956       4.43061179696187         1.4945386579607937E8     -4.153869362363919E-5    3.6999732987648577       0.4064194444444443       0
28.9                      0.89                     2402                     3.6503657513558556       4.43061179696187         1.4945831278620327E8     -4.153869362363919E-5    3.6998383723949737       0.406172222222222        0
28.9                      0.89                     2403                     3.650222191744626        4.43061179696187         1.494627598869699E8      -4.153869362363919E-5    3.6997034460250893       0.4059249999999997       0
28.9                      0.89                     2404                     3.650078595134006        4.43061179696187         1.494672070983871E8      -4.153869362363919E-5    3.6995685196552053       0.4056777777777775       0
28.9                      0.89                     2405                     3.649934979013909        4.43061179696187         1.4947165441971275E8     -4.153869362363919E-5    3.6994335932853213       0.4054305555555552       0
28.9                      0.89                     2406                     3.6497914572111654       4.43061179696187         1.4947610184611702E8     -4.153869362363919E-5    3.6992986669154373       0.4051833333333331       0
28.9                      0.89                     2407                     3.6496479033558007       4.43061179696187         1.4948054938294452E8     -4.153869362363919E-5    3.699163740545554        0.40493611111111083      0
28.9                      0.89                     2408                     3.649504317447815        4.43061179696187         1.4948499703019214E8     -4.153869362363919E-5    3.6990288141756698       0.40468888888888865      0
28.9                      0.89                     2409                     3.649360699487208        4.43061179696187         1.4948944478787017E8     -4.153869362363919E-5    3.698893887805786        0.40444166666666626      0
28.9                      0.89                     2410                     3.6492170494739797       4.43061179696187         1.4949389265597713E8     -4.153869362363919E-5    3.698758961435902        0.40419444444444425      0
28.9                      0.89                     2411                     3.649073367408131        4.43061179696187         1.4949834063452327E8     -4.153869362363919E-5    3.698624646609981        0.403947222222222        0
28.9                      0.89                     2412                     3.6489296532896605       4.43061179696187         1.4950278872350773E8     -4.153869362363919E-5    3.6984914561961197       0.40369999999999984      0
28.9                      0.89                     2413                     3.6487859071185693       4.43061179696187         1.4950723692293686E8     -4.153869362363919E-5    3.6983582657822582       0.4034527777777776       0
28.9                      0.89                     2414                     3.6486421288948567       4.43061179696187         1.495116852328114E8      -4.153869362363919E-5    3.698225075368397        0.403205555555555        0
28.9                      0.89                     2415                     3.6484983186185236       4.43061179696187         1.4951613365314004E8     -4.153869362363919E-5    3.6980918849545357       0.40295833333333303      0
28.9                      0.89                     2416                     3.6483544762895685       4.43061179696187         1.4952058218392938E8     -4.153869362363919E-5    3.6979586945406746       0.40271111111111085      0
28.9                      0.89                     2417                     3.648210601907993        4.43061179696187         1.4952503082517415E8     -4.153869362363919E-5    3.697825504126813        0.4024638888888885       0
28.9                      0.89                     2418                     3.648066695473796        4.43061179696187         1.495294795768878E8      -4.153869362363919E-5    3.697692313712952        0.40221666666666633      0
28.9                      0.89                     2419                     3.6479227569869783       4.43061179696187         1.4953392843907037E8     -4.153869362363919E-5    3.69755912329909         0.4019694444444442       0
